title,F,M
No Mercy (1986),3.272727272727273,2.96
No Small Affair (1984),2.833333333333333,3.0
No Way Out (1987),3.9428571428571435,3.8561403508771934
Nobody Loves Me (Keiner liebt mich) (1994),4.5,3.125
Nobody's Fool (1994),3.5352112676056335,3.6975308641975313
Normal Life (1996),3.333333333333333,2.875
North (1994),2.6842105263157894,2.42
North Dallas Forty (1979),3.1428571428571432,3.38562091503268
North by Northwest (1959),4.364457831325302,4.390640895218718
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.8039215686274512,4.042780748663102
Nosferatu a Venezia (1986),3.0,3.0909090909090913
Not One Less (Yi ge dou bu neng shao) (1999),3.5,3.888888888888889
Nothing But Trouble (1991),1.9230769230769231,2.0142857142857142
Nothing in Common (1986),2.6538461538461537,3.202380952380953
Nothing to Lose (1994),3.583333333333333,3.3125
Notorious (1946),4.44871794871795,4.211072664359862
Notting Hill (1999),3.7572815533980575,3.6008492569002124
Now and Then (1995),2.9473684210526314,2.9130434782608696
Nowhere (1997),3.0,3.3043478260869565
Nueba Yol (1995),,1.0
Number Seventeen (1932),,3.0
Nurse Betty (2000),3.5636363636363635,3.4771573604060912
Nutty Professor II: The Klumps (2000),2.188679245283019,2.764102564102564
"Nutty Professor, The (1963)",3.333333333333333,3.0892857142857144
"Nutty Professor, The (1996)",2.757847533632287,3.0689655172413794
Nénette et Boni (1996),4.0,4.5
"Object of My Affection, The (1998)",3.2522522522522523,3.13
October Sky (1999),4.0813953488372094,4.1610576923076925
"Odd Couple II, The (1998)",3.636363636363636,2.490566037735849
"Odd Couple, The (1968)",3.9670329670329667,4.053691275167785
"Odessa File, The (1974)",3.2,3.7352941176470584
Of Human Bondage (1934),3.9354838709677415,3.5185185185185186
Of Mice and Men (1992),3.9047619047619047,3.827868852459016
Office Killer (1997),2.5,3.2222222222222223
Office Space (1999),3.6185567010309283,3.87905604719764
"Official Story, The (La Historia Oficial) (1985)",4.375,3.6
"Ogre, The (Der Unhold) (1996)",3.0,3.333333333333333
"Old Man and the Sea, The (1958)",3.6296296296296298,3.817307692307693
Old Yeller (1957),3.725274725274725,3.695238095238096
Oliver & Company (1988),3.125,3.0
Oliver! (1968),3.809523809523809,3.62015503875969
"Omega Code, The (1999)",2.0,2.0338983050847457
"Omega Man, The (1971)",3.523809523809524,3.541871921182266
"Omen, The (1976)",3.367088607594937,3.684848484848485
On Any Sunday (1971),4.0,3.375
On Golden Pond (1981),3.8739495798319328,3.685314685314685
On Her Majesty's Secret Service (1969),3.6666666666666665,3.4271523178807946
On Our Merry Way (1948),,2.833333333333333
On the Beach (1959),3.947368421052632,3.947368421052632
On the Ropes (1999),4.0,3.9090909090909087
On the Town (1949),3.972972972972973,3.9157894736842103
On the Waterfront (1954),4.190476190476192,4.2951653944020345
Once Upon a Time in America (1984),3.4642857142857144,3.915492957746478
Once Upon a Time in the West (1969),3.4615384615384617,4.06875
Once Upon a Time... When We Were Colored (1995),3.5,3.76
Once Were Warriors (1994),4.155555555555557,3.829268292682927
One Crazy Summer (1986),3.3902439024390243,3.308333333333333
One False Move (1991),3.761904761904762,3.992125984251969
One Fine Day (1996),3.355371900826446,3.2666666666666666
One Flew Over the Cuckoo's Nest (1975),4.3108108108108105,4.418423106947698
One Little Indian (1973),5.0,
One Magic Christmas (1985),3.583333333333333,3.5294117647058822
One Man's Hero (1999),,2.0
One Night Stand (1997),2.636363636363636,2.5
One Tough Cop (1998),3.0,2.575757575757576
One True Thing (1998),3.4509803921568634,3.459016393442623
Onegin (1999),3.692307692307693,3.0
Only Angels Have Wings (1939),3.8333333333333335,3.9259259259259265
Only You (1994),3.488888888888889,3.147058823529412
Open Season (1996),,3.0
Open Your Eyes (Abre los ojos) (1997),3.615384615384616,4.040816326530612
Operation Condor (Feiying gaiwak) (1990),3.45,3.4652777777777777
Operation Condor 2 (Longxiong hudi) (1990),3.875,3.40625
Operation Dumbo Drop (1995),2.55,2.2138728323699417
"Opportunists, The (1999)",3.333333333333333,3.1538461538461537
"Opposite of Sex, The (1998)",3.747368421052632,3.667464114832536
Ordinary People (1980),4.128491620111732,3.9146341463414633
Orgazmo (1997),3.3157894736842106,3.1
Original Gangstas (1996),4.0,2.6
"Original Kings of Comedy, The (2000)",3.2580645161290325,3.2241379310344827
Orlando (1993),3.862745098039216,3.1904761904761907
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),3.4821428571428568,3.571428571428572
Otello (1986),3.7,3.678571428571429
Othello (1952),3.9166666666666665,3.9655172413793114
Othello (1995),3.5625,3.5147058823529416
"Other Side of Sunday, The (Søndagsengler) (1996)",5.0,2.9285714285714284
"Other Sister, The (1999)",3.5684210526315785,3.0294117647058822
Our Town (1940),3.727272727272727,3.962962962962963
Out of Africa (1985),3.8940677966101696,3.507692307692308
Out of Sight (1998),3.706806282722513,3.8214783821478377
Out of the Past (1947),4.037037037037037,4.189873417721518
Out to Sea (1997),2.8181818181818183,2.8541666666666665
"Out-of-Towners, The (1999)",2.7575757575757582,2.62406015037594
Outbreak (1995),3.303448275862069,3.2602040816326534
"Outlaw Josey Wales, The (1976)",3.896551724137931,4.056547619047619
"Outlaw, The (1943)",4.0,3.15
Outrageous Fortune (1987),3.1320754716981134,2.8939393939393936
Outside Ozona (1998),4.0,
Outside Providence (1999),3.2045454545454546,3.3277310924369754
"Outsiders, The (1983)",3.8441558441558437,3.620111731843576
Overnight Delivery (1996),2.125,2.75
Oxygen (1999),4.0,3.6
Pacific Heights (1990),3.3069306930693068,3.239884393063584
"Pagemaster, The (1994)",3.1463414634146343,2.5106382978723403
"Pajama Game, The (1957)",3.5862068965517233,3.4736842105263164
Pajama Party (1964),3.2222222222222223,2.764705882352941
Pal Joey (1957),3.333333333333333,3.3571428571428568
Pale Rider (1985),3.5217391304347827,3.7889273356401385
"Pallbearer, The (1996)",2.25,2.4727272727272727
"Palm Beach Story, The (1942)",4.1,4.40625
Palmetto (1998),2.877551020408163,2.941520467836257
Palookaville (1996),3.8571428571428568,3.321428571428572
Pandora and the Flying Dutchman (1951),4.0,3.5
Panther (1995),4.666666666666667,2.92
"Paper Chase, The (1973)",3.7460317460317465,3.86283185840708
"Paper, The (1994)",3.1538461538461537,3.1904761904761907
Papillon (1973),3.849056603773585,4.117647058823529
"Paradine Case, The (1947)",4.0,3.333333333333333
Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.222222222222221,4.211382113821138
Paradise Road (1997),3.4736842105263164,3.217391304347826
"Paralyzing Fear: The Story of Polio in America, A (1998)",,3.5
Parasite (1982),1.0,2.5
"Parent Trap, The (1961)",3.8055555555555554,3.393333333333333
"Parent Trap, The (1998)",3.440366972477064,3.1761006289308176
Parenthood (1989),3.8587786259541983,3.7267759562841536
Paris Is Burning (1990),4.075,4.0
Paris Was a Woman (1995),2.0,2.5
"Paris, France (1993)",3.0,3.0
"Paris, Texas (1984)",3.625,3.8350515463917527
Party Girl (1995),3.1860465116279064,3.2741935483870965
Passion Fish (1992),3.5873015873015874,3.7142857142857135
Passion in the Desert (1998),3.0,3.25
Passion of Mind (1999),2.75,2.75
Patch Adams (1998),3.473282442748092,3.0087463556851315
Pather Panchali (1955),4.571428571428571,4.333333333333333
Paths of Glory (1957),4.392857142857143,4.4851485148514865
Patriot Games (1992),3.675824175824176,3.7655172413793103
"Patriot, The (2000)",3.8571428571428568,3.714579055441479
Patton (1970),3.9255319148936163,4.3248638838475495
Paulie (1998),3.135593220338983,2.761467889908257
"Pawnbroker, The (1965)",4.294117647058823,4.172131147540983
Payback (1999),3.2075471698113214,3.5532233883058466
"Peacemaker, The (1997)",2.9571428571428573,3.1230769230769235
Peanuts - Die Bank zahlt alles (1996),,2.0
Pecker (1998),3.7052631578947364,3.438914027149321
Pee-wee's Big Adventure (1985),3.198067632850241,3.4709480122324163
Peeping Tom (1960),3.8235294117647056,3.8676470588235294
Peggy Sue Got Married (1986),3.4095744680851063,3.19811320754717
"Pelican Brief, The (1993)",3.4433962264150937,3.2
Penitentiary II (1982),,2.0
Penny Serenade (1941),3.652173913043478,3.4117647058823533
"People vs. Larry Flynt, The (1996)",3.5,3.611111111111111
"Perez Family, The (1995)",3.2105263157894735,3.0
Perfect Blue (1997),4.0,3.9166666666666665
"Perfect Candidate, A (1996)",3.0,3.96
"Perfect Murder, A (1998)",3.355371900826446,3.378571428571429
"Perfect Storm, The (2000)",3.368181818181818,3.3467843631778056
"Perfect World, A (1993)",3.5535714285714284,3.5158730158730163
"Perils of Pauline, The (1947)",4.5,3.1904761904761907
Permanent Midnight (1998),3.2142857142857144,3.306451612903226
Persuasion (1995),4.1327433628318575,3.924242424242424
"Pest, The (1997)",2.4285714285714284,2.34
Pet Sematary (1989),2.8666666666666667,2.983673469387755
Pet Sematary II (1992),2.833333333333333,1.858695652173913
Pete's Dragon (1977),3.203703703703704,3.0139534883720933
Peter Pan (1953),3.787878787878788,3.595959595959596
Peter's Friends (1992),3.2127659574468086,3.014084507042253
Phantasm (1979),3.0588235294117645,3.2195945945945947
Phantasm II (1988),3.0,2.875
Phantasm III: Lord of the Dead (1994),3.1428571428571432,2.5142857142857142
Phantasm IV: Oblivion (1998),3.75,2.41025641025641
"Phantom of the Opera, The (1943)",4.135135135135135,3.52
"Phantom, The (1996)",2.647058823529412,2.811320754716981
Phantoms (1998),2.071428571428572,2.5079365079365084
Phat Beach (1996),3.0,1.0
Phenomenon (1996),3.5394736842105265,3.4727272727272727
Philadelphia (1993),3.950310559006211,3.8725
"Philadelphia Story, The (1940)",4.446808510638298,4.2017291066282425
Pi (1998),3.7809523809523813,3.793307086614173
"Piano, The (1993)",3.8786610878661087,3.5420054200542004
Picnic (1955),3.633333333333333,3.7058823529411766
Picnic at Hanging Rock (1975),3.8571428571428568,3.810810810810811
Picture Bride (1995),3.3684210526315788,3.25
Picture Perfect (1997),2.827586206896552,2.9066666666666667
Pie in the Sky (1995),3.0,3.6666666666666665
"Pillow Book, The (1995)",3.5185185185185186,3.452380952380953
Pink Flamingos (1972),3.2051282051282053,3.2521008403361344
Pink Floyd - The Wall (1982),3.40625,3.687306501547988
Pinocchio (1940),3.6866666666666665,3.778735632183908
Piranha (1978),2.294117647058824,2.3541666666666665
Pit and the Pendulum (1961),3.5,3.5061728395061733
Pitch Black (2000),3.25,3.3095238095238093
"Place in the Sun, A (1951)",3.8541666666666665,4.023255813953488
Places in the Heart (1984),3.8488372093023258,3.598425196850393
Plan 9 from Outer Space (1958),2.804878048780488,2.6009615384615383
Planet of the Apes (1968),3.4656084656084656,3.7605344295991783
Platoon (1986),3.9315789473684215,4.1217208814270725
Play it to the Bone (1999),1.7272727272727273,2.2881355932203387
"Player's Club, The (1998)",2.25,2.7241379310344827
"Player, The (1992)",3.9486166007905137,3.968275862068965
Playing God (1997),2.647058823529412,2.9315068493150687
Playing by Heart (1998),3.5443037974683542,3.6808510638297873
Pleasantville (1998),3.704615384615384,3.6938775510204085
Plenty (1985),3.1818181818181817,2.65
Plunkett & MaCleane (1999),2.533333333333333,3.0740740740740735
Pocahontas (1995),3.1592356687898087,2.848888888888889
Poetic Justice (1993),2.4545454545454546,2.3870967741935485
Poison (1991),2.7142857142857144,3.32
Poison Ivy (1992),2.6222222222222222,2.765957446808511
Poison Ivy II (1995),2.2222222222222223,2.2051282051282053
Poison Ivy: New Seduction (1997),2.1666666666666665,2.583333333333333
Pokémon the Movie 2000 (2000),1.7,1.6
Pokémon: The First Movie (1998),2.066666666666667,1.9528301886792447
Police Academy (1984),3.189189189189189,2.9557522123893807
Police Academy 2: Their First Assignment (1985),2.7209302325581395,2.3076923076923075
Police Academy 3: Back in Training (1986),2.268292682926829,1.9677419354838708
Police Academy 4: Citizens on Patrol (1987),2.40625,1.8028169014084507
Police Academy 5: Assignment: Miami Beach (1988),1.935483870967742,1.7226890756302522
Police Academy 6: City Under Siege (1989),1.625,1.6640000000000001
Police Story 4: Project S (Chao ji ji hua) (1993),3.0,2.8421052631578947
Polish Wedding (1998),2.617647058823529,2.7419354838709675
Pollyanna (1960),3.6617647058823533,3.147058823529412
Poltergeist (1982),3.653631284916201,3.6931818181818175
Poltergeist II: The Other Side (1986),2.675,2.352112676056338
Poltergeist III (1988),2.28,1.7011494252873562
"Pompatus of Love, The (1996)",3.0,2.421052631578948
Ponette (1996),4.051282051282051,4.088235294117647
"Pope of Greenwich Village, The (1984)",3.4,3.776470588235294
Popeye (1980),2.625,2.5858310626703
Pork Chop Hill (1959),3.2857142857142856,3.77
Porky's (1981),2.296875,2.8363636363636364
Porky's II: The Next Day (1983),1.85,2.074380165289256
Porky's Revenge (1985),2.35,1.9803921568627447
"Portrait of a Lady, The (1996)",3.071428571428572,2.2
"Poseidon Adventure, The (1972)",3.4705882352941178,3.4512922465208753
Possession (1981),2.0,1.5
"Postino, Il (The Postman) (1994)",4.125628140703518,4.072847682119205
"Postman Always Rings Twice, The (1981)",3.53125,3.4552845528455283
"Postman, The (1997)",2.92,2.7410714285714284
Pot O' Gold (1941),,2.4285714285714284
Powder (1995),3.079710144927536,3.2078189300411517
Power 98 (1995),1.0,2.2
Practical Magic (1998),3.184873949579832,2.7777777777777777
Prancer (1989),2.875,2.851851851851852
"Preacher's Wife, The (1996)",2.9777777777777783,2.970149253731343
Predator (1987),3.2994011976047903,3.706194690265487
Predator 2 (1990),2.62,2.8887015177065765
Prefontaine (1997),2.761904761904762,3.24
"Presidio, The (1988)",3.5476190476190474,3.253588516746412
Pretty Woman (1990),3.8469135802469134,3.5117004680187214
Pretty in Pink (1986),3.619771863117871,3.2116279069767444
"Price Above Rubies, A (1998)",3.4166666666666665,3.3076923076923075
Price of Glory (2000),,3.0
Prick Up Your Ears (1987),4.0,3.7142857142857135
Priest (1994),3.827586206896552,3.62280701754386
Primal Fear (1996),3.9568965517241383,3.8780487804878048
Primary Colors (1998),3.523809523809524,3.5725806451612905
Prince Valiant (1997),,2.571428571428572
"Prince of Egypt, The (1998)",3.7755102040816326,3.502314814814815
"Prince of Tides, The (1991)",3.347517730496454,3.0055555555555555
Prince of the City (1981),3.2857142857142856,3.52
"Princess Bride, The (1987)",4.3427672955974845,4.288941736028537
Princess Caraboo (1994),3.3846153846153846,3.138888888888889
"Princess Mononoke, The (Mononoke Hime) (1997)",3.84375,4.217081850533808
Prisoner of the Mountains (Kavkazsky Plennik) (1996),5.0,3.692307692307693
Private Benjamin (1980),3.4090909090909087,3.107744107744108
Private Parts (1997),3.303030303030303,3.5325
Private School (1983),2.8571428571428568,2.5142857142857142
Prizzi's Honor (1985),3.55,3.6103896103896105
Problem Child (1990),1.8235294117647056,1.9523809523809523
Problem Child 2 (1991),1.76,1.4864864864864864
"Producers, The (1968)",4.193548387096774,4.129224652087475
"Professional, The (a.k.a. Leon: The Professional) (1994)",3.9736842105263164,4.1405184174624825
"Program, The (1993)",2.75,3.1357142857142857
Project Moon Base (1953),,3.0
Prom Night (1980),2.333333333333333,2.3287671232876708
Prom Night III: The Last Kiss (1989),1.0,1.5384615384615383
Prom Night IV: Deliver Us From Evil (1992),2.0,1.5833333333333333
"Promise, The (La Promesse) (1996)",4.5,3.6666666666666665
"Promise, The (Versprechen, Das) (1994)",,2.0
"Prophecy II, The (1998)",3.0,2.452380952380953
"Prophecy, The (1995)",2.9722222222222223,3.279220779220779
"Proposition, The (1998)",,2.0
Psycho (1960),4.117056856187292,4.25
Psycho (1998),2.7222222222222223,2.6333333333333333
Psycho Beach Party (2000),2.6666666666666665,2.9473684210526314
Psycho II (1983),2.2413793103448274,2.4592592592592597
Psycho III (1986),1.9285714285714288,2.071428571428572
Public Access (1993),2.5,2.8
Pulp Fiction (1994),4.071955719557195,4.3468385512584415
Pump Up the Volume (1990),3.4183673469387754,3.515981735159817
Pumpkinhead (1988),2.066666666666667,2.6185567010309283
Puppet Master (1989),2.75,2.8925619834710745
Puppet Master 4 (1993),2.375,1.78
Puppet Master 5: The Final Chapter (1994),2.142857142857143,1.6170212765957446
Puppet Master II (1990),2.1,2.2222222222222223
Puppet Master III: Toulon's Revenge (1991),2.3846153846153846,2.050632911392405
Purple Noon (1960),3.8333333333333335,3.684210526315789
"Purple Rose of Cairo, The (1985)",3.5902777777777777,3.6029850746268655
Pushing Hands (1992),4.153846153846153,3.6
Pushing Tin (1999),3.141891891891892,2.968831168831169
"Pyromaniac's Love Story, A (1995)",2.5,2.8947368421052637
Quatermass II (1957),2.0,3.4375
Quatermass and the Pit (1967),2.9,3.7796610169491527
Queen Margot (La Reine Margot) (1994),3.9166666666666665,3.684210526315789
Queens Logic (1991),3.0769230769230766,2.588235294117647
Quest for Camelot (1998),2.9090909090909087,2.717391304347826
Quest for Fire (1981),2.5789473684210527,3.3096774193548386
"Quest, The (1996)",1.6666666666666667,2.358974358974359
"Quick and the Dead, The (1995)",3.042553191489361,2.9676549865229114
"Quiet Man, The (1952)",3.955223880597015,4.09433962264151
"Quiet Room, The (1996)",4.0,2.5
Quiz Show (1994),3.731958762886598,3.7690802348336594
Race the Sun (1996),2.5,3.0
Radio Days (1987),3.743589743589744,3.681159420289855
Radioland Murders (1994),3.083333333333333,3.1272727272727274
